Date_time,NB1022_FLOW1,TD1029_flow1,TD1029_Pressure,TD1043_FLOW1,TD1043_Press(m),TD1044_flow1,TD1044_press,NMNBOOTM1_FLOW1,BOO_TM2_Pressure,BOO_TM2_flow1,NB1021_FLOW1,,,,
12/10/2023 6:15,459.2,391.2,26.139,994,34,0,10.5,11520,12.639,11400,2268,,,,
12/10/2023 6:30,426.4,317.2,25.928,1067.6,34,0,10.5,11760,12.616,11640,2368,,,,
12/10/2023 6:45,424.8,342.8,26.077,1172,33.5,0,10.5,12120,12.647,12040,2396,,,,
12/10/2023 7:00,541.6,374.4,33.939,1336.8,40.5,0,10.5,13160,12.655,13000,2512,,,,
12/10/2023 7:15,700.4,359.6,34.119,1451.6,40.5,0,10.5,14040,12.686,13920,2608,,,,
12/10/2023 7:30,813.6,232,33.908,1496.4,40.5,0,10.5,14120,12.678,13960,2600,,,,
12/10/2023 7:45,823.6,215.6,33.821,1555.2,40.5,0,10.75,14240,12.709,14080,2612,,,,
12/10/2023 8:00,874,200.4,33.868,1540.8,40,0,11,14320,12.749,14200,2628,,,,
12/10/2023 8:15,853.6,185.2,33.767,1533.6,40,0,11,14480,12.772,14320,2612,,,,
12/10/2023 8:30,854.4,221.6,33.9,1520,40.5,0,11,14560,12.796,14360,2612,,,,
12/10/2023 8:45,842,227.6,33.915,1584.8,40,0,11,14600,12.858,14480,2620,,,,
12/10/2023 9:00,802,198.8,33.774,1580,40.5,0,11,14560,12.85,14440,2636,,,,
12/10/2023 9:15,813.2,184.8,33.915,1540.4,40.5,0,11,14600,12.905,14400,2632,,,,
12/10/2023 9:30,840.4,181.2,33.563,1492,40,0,11,14640,12.952,14480,2624,,,,
12/10/2023 9:45,805.2,159.2,33.767,1536,40,0,10.75,14720,12.984,14560,2612,,,,
12/10/2023 10:00,819.2,181.6,33.9,1566,40,0,10.5,14760,12.991,14640,2600,,,,
12/10/2023 10:15,832.8,318.8,33.986,1553.6,40,0,10.75,14880,13.031,14720,2576,,,,
12/10/2023 10:30,826.4,331.6,34.002,1538.4,40,0,11,14880,13.046,14680,2580,,,,
12/10/2023 10:45,874.4,205.6,33.814,1548,40,0,10.75,14720,13.101,14560,2564,,,,
12/10/2023 11:00,862.4,188,33.947,1489.6,40,0,10.5,14680,13.164,14520,2512,,,,
12/10/2023 11:15,838,236,34.009,1478,40.5,0,10.5,14680,13.218,14520,2504,,,,
12/10/2023 11:30,849.6,169.2,33.72,1477.2,40,0,10.5,14600,13.211,14440,2488,,,,
12/10/2023 11:45,854,169.2,33.986,1536.8,40.5,0,10.5,14560,13.203,14400,2492,,,,
12/10/2023 12:00,824,170.8,31.911,1445.6,38.5,0,10.5,14280,13.203,14200,2432,,,,
12/10/2023 12:15,814.4,297.6,31.785,1472.4,39,0,10.5,14280,13.234,14160,2380,,,,
12/10/2023 12:30,798.8,290.4,32.02,1434,38.5,0,10.5,14240,13.289,14080,2340,,,,
12/10/2023 12:45,813.6,317.2,31.731,1349.6,39,0,10.5,14160,13.289,14040,2352,,,,
12/10/2023 13:00,834,310,32.067,1337.6,39,0,10.5,14120,13.281,13960,2348,,,,
12/10/2023 13:15,830,196.8,31.887,1313.2,39,0,10.5,13840,13.25,13760,2316,,,,
12/10/2023 13:30,824.4,364,32.138,1216.8,39.5,0,10.5,13840,13.281,13760,2320,,,,
12/10/2023 13:45,889.2,332,31.958,1203.6,39,0,10.5,13840,13.25,13680,2292,,,,
12/10/2023 14:00,869.6,583.6,31.707,1192,39.5,0,10.5,14000,13.273,13880,2296,,,,
12/10/2023 14:15,825.2,548,31.895,1200.8,39,0,10.5,13880,13.305,13760,2296,,,,
12/10/2023 14:30,786.8,483.2,31.699,1195.6,39,0,10.5,13840,13.25,13680,2316,,,,
12/10/2023 14:45,746.8,493.6,31.856,1226,39,0,10.5,13840,13.242,13720,2320,,,,
12/10/2023 15:00,764.4,518,31.958,1207.2,39,0,10.5,13800,13.242,13680,2348,,,,
12/10/2023 15:15,808.8,399.6,31.825,1187.2,39.5,0,10.5,13720,13.265,13560,2372,,,,
12/10/2023 15:30,817.6,229.6,31.895,1210.8,39.5,0,10.5,13560,13.234,13440,2388,,,,
12/10/2023 15:45,798.4,194.4,32.005,1229.6,39,0,10.5,13600,13.195,13520,2428,,,,
12/10/2023 16:00,778.8,208.8,37.839,1251.6,44.5,0,10.5,13880,13.179,13720,2472,,,,
12/10/2023 16:15,798.4,256.4,37.987,1417.2,44.5,0,10.5,14880,13.171,14760,2644,,,,
12/10/2023 16:30,778,201.6,38.019,1454,44.5,0,10.5,14920,13.125,14760,2664,,,,
12/10/2023 16:45,741.2,202,38.011,1573.2,44,0,10.5,15080,13.046,14880,2696,,,,
12/10/2023 17:00,700.8,193.2,37.713,1604,43.5,0,10.5,15240,13.023,15080,2712,,,,
12/10/2023 17:15,718.4,267.2,37.886,1713.6,44,0,10.5,15440,12.976,15280,2720,,,,
12/10/2023 17:30,768,280,37.651,1701.6,43,0,10.5,15640,12.921,15480,2672,,,,
12/10/2023 17:45,766,208.4,37.792,1726.8,43,0,10.75,15720,12.874,15560,2708,,,,
12/10/2023 18:00,763.6,184.8,37.956,1769.2,43,0,11,15680,12.858,15560,2720,,,,
12/10/2023 18:15,742.4,159.2,37.588,1800.8,43.5,0,10.75,15720,12.819,15560,2680,,,,
12/10/2023 18:30,767.6,193.2,37.525,1768.8,43.5,0,10.5,15720,12.858,15520,2668,,,,
12/10/2023 18:45,760.8,175.2,37.925,1759.2,43.5,0,10.5,15600,12.827,15440,2588,,,,
12/10/2023 19:00,756,212.4,36.053,1750,41.5,0,10.5,15400,12.827,15280,2540,,,,
12/10/2023 19:15,770.8,346,35.889,1649.2,42,0,10.5,15280,12.819,15120,2492,,,,
12/10/2023 19:30,732.4,349.2,35.779,1640.4,42,0,10.5,15160,12.796,15000,2472,,,,
12/10/2023 19:45,794.4,262.4,35.811,1508.4,42,0,10.75,15000,12.788,14880,2440,,,,
12/10/2023 20:00,837.2,145.2,35.865,1505.2,42,0,11,14880,12.749,14680,2416,,,,
12/10/2023 20:15,826,340.8,36.155,1518.4,42.5,0,10.75,14960,12.749,14840,2420,,,,
12/10/2023 20:30,843.2,326.4,35.865,1488,42.5,0,10.5,14880,12.741,14760,2408,,,,
12/10/2023 20:45,807.2,269.6,35.944,1455.6,42.5,0,10.5,14760,12.709,14600,2388,,,,
12/10/2023 21:00,782.4,148.8,32.968,1433.2,40,0,10.5,14240,12.725,14080,2336,,,,
12/10/2023 21:15,731.6,136.4,33.172,1370,40,0,10.5,13960,12.717,13800,2284,,,,
12/10/2023 21:30,753.6,123.2,33.023,1357.2,40,0,10.5,13920,12.686,13800,2280,,,,
12/10/2023 21:45,731.2,116.4,32.772,1320.4,40,0,10.5,13880,12.709,13720,2292,,,,
12/10/2023 22:00,703.2,112.8,22.02,1149.6,30,0,10.5,12480,12.678,12360,2092,,,,
12/10/2023 22:15,648.4,114,21.981,1071.6,30,0,10.5,11640,12.67,11480,1940,,,,
12/10/2023 22:30,706.8,153.2,22.185,1055.2,30,0,10.5,11600,12.647,11480,1940,,,,
12/10/2023 22:45,671.6,136.4,22.013,1035.2,30,0,10.5,11440,12.694,11320,1936,,,,
12/10/2023 23:00,624,119.6,17.283,948.8,25.5,0,10.5,11040,12.686,10920,1912,,,,
12/10/2023 23:15,572,112,16.977,787.6,26,0,10.5,10040,12.662,9920,1720,,,,
12/10/2023 23:30,451.2,128.8,17.142,755.2,26,0,10.5,9800.001,12.655,9720,1708,,,,
12/10/2023 23:45,468.4,146,17.204,714.4,26,0,10.5,9640.001,12.655,9560,1704,,,,
12/11/2023 0:00,441.6,260,14.988,659.6,24,0,10.5,9280.001,12.655,9200,1664,,,,
12/11/2023 0:15,397.6,403.2,14.933,602,24,0,10.5,9120.001,12.616,9040,1628,,,,
12/11/2023 0:30,404,354.8,15.051,574,24,0,10.5,8920.001,12.647,8840,1636,,,,
12/11/2023 0:45,459.2,365.2,15.09,568.4,24,0,10.25,8800.001,12.616,8760,1640,,,,
12/11/2023 1:00,492.8,362,14.988,497.6,24.5,0,10,8640.001,12.67,8560,1624,,,,
12/11/2023 1:15,438,351.6,15.153,507.2,24.5,0,10.25,8480.001,12.639,8400,1628,,,,
12/11/2023 1:30,438.4,360.4,14.879,453.2,24.5,0,10.5,8320.001,12.608,8280,1620,,,,
12/11/2023 1:45,460,358.8,15.012,472.8,24.5,0,10.5,8240.001,12.608,8120,1628,,,,
12/11/2023 2:00,347.2,284,14.816,483.6,24.5,0,10.5,7960.001,12.6,7880,1636,,,,
12/11/2023 2:15,336,135.6,15.192,410.8,24.5,0,10.25,7720.001,12.6,7640,1624,,,,
12/11/2023 2:30,320,135.6,14.973,428.4,24.5,0,10,7560.001,12.6,7520,1624,,,,
12/11/2023 2:45,318.4,151.2,15.067,442.4,24.5,0,10.25,7520.001,12.592,7400,1640,,,,
12/11/2023 3:00,321.6,132.4,15.059,415.6,24.5,0,10.5,7400.001,12.592,7320,1648,,,,
12/11/2023 3:15,322,228.4,15.2,415.6,24.5,0,10.25,7480.001,12.592,7400,1656,,,,
12/11/2023 3:30,307.2,176,15.121,397.2,24.5,0,10,7400.001,12.592,7280,1688,,,,
12/11/2023 3:45,322,121.2,15.192,438.8,24.5,0,10.25,7280.001,12.561,7240,1688,,,,
12/11/2023 4:00,299.2,175.6,15.309,426,24.5,0,10.5,7320.001,12.584,7240,1712,,,,
12/11/2023 4:15,284.4,217.6,14.894,469.6,24.5,0,10.5,7440.001,12.561,7320,1748,,,,
12/11/2023 4:30,286.8,246.4,15.035,448.4,24.5,0,10.5,7560.001,12.584,7480,1784,,,,
12/11/2023 4:45,324.8,261.2,14.91,502,24,0,10.5,7720.001,12.584,7640,1816,,,,
12/11/2023 5:00,385.6,245.6,15.02,561.2,24,0,10.5,8000.001,12.576,7880,1844,,,,
12/11/2023 5:15,397.6,266,17.056,652.4,26,0,10.5,8760.001,12.576,8680,1980,,,,
12/11/2023 5:30,410.4,308.8,17.001,736.4,26,0,10.5,9240.001,12.576,9160,1960,,,,
12/11/2023 5:45,378.4,295.6,16.664,808.4,25.5,0,10.5,9680.001,12.545,9600,2032,,,,
12/11/2023 6:00,444,320,26.006,1038.8,33.5,0,10.5,11280,12.545,11080,2240,,,,
12/11/2023 6:15,458.4,240,26.038,1280.8,33,0,10.5,12560,12.545,12480,2472,,,,
12/11/2023 6:30,586.4,255.6,25.889,1454,33,0,10.5,13120,12.576,12920,2444,,,,
12/11/2023 6:45,620,230.8,25.897,1470,32.5,0,10.5,13280,12.584,13120,2436,,,,
12/11/2023 7:00,777.6,266,33.727,1606.8,40,0,10.5,14320,12.569,14160,2556,,,,
12/11/2023 7:15,866.8,277.6,34.088,1618,40,0,10.5,14760,12.631,14600,2608,,,,
12/11/2023 7:30,993.6,259.6,33.955,1569.6,40,0,10.5,14840,12.647,14640,2588,,,,
12/11/2023 7:45,1093.6,283.2,33.649,1586,40.5,0,10.5,14840,12.686,14720,2568,,,,
12/11/2023 8:00,1032.8,490.8,33.704,1558.8,40,0,10.5,14960,12.702,14760,2536,,,,
12/11/2023 8:15,1031.6,707.2,33.955,1469.2,40.5,0,10.5,15160,12.749,15000,2532,,,,
12/11/2023 8:30,1020,674,33.931,1456,40.5,0,10.5,15120,12.733,14960,2528,,,,
12/11/2023 8:45,1032.4,674,34.017,1400,40.5,0,10.5,15120,12.788,14920,2540,,,,
12/11/2023 9:00,1050.4,652.8,34.072,1421.2,40.5,0,10.5,15080,12.827,14920,2524,,,,
12/11/2023 9:15,1044.8,639.2,34.174,1445.6,40.5,0,10.5,15040,12.866,14840,2524,,,,
12/11/2023 9:30,971.6,653.6,34.064,1364.8,40.5,0,10.5,14960,12.874,14840,2532,,,,
12/11/2023 9:45,999.6,672.4,33.9,1369.6,40.5,0,10.5,14920,12.897,14760,2484,,,,
12/11/2023 10:00,1038.8,712.4,33.923,1316.4,40.5,0,10.5,14920,12.976,14760,2468,,,,
12/11/2023 10:15,1013.2,812,33.579,1335.6,40.5,0,10.5,15040,13.031,14880,2452,,,,
12/11/2023 10:30,1003.6,743.2,33.641,1347.2,41,0,10.5,14840,13.101,14720,2448,,,,
12/11/2023 10:45,1059.6,706.4,33.9,1323.2,41,0,10.5,14880,13.195,14680,2420,,,,
12/11/2023 11:00,1008.8,617.2,34.002,1277.6,41,0,10.5,14720,13.226,14560,2424,,,,
12/11/2023 11:15,975.6,506.4,34.111,1306.8,41,0,10.5,14600,13.25,14480,2440,,,,
12/11/2023 11:30,941.6,466,34.033,1384.8,41,0,10.5,14480,13.344,14320,2488,,,,
12/11/2023 11:45,966,474.4,33.774,1323.6,41,0,10.5,14480,13.422,14320,2484,,,,
12/11/2023 12:00,924.4,469.6,31.723,1297.2,39,0,10.5,14200,13.469,14040,2420,,,,
12/11/2023 12:15,965.2,410.4,31.926,1258.8,39.5,0,10.5,14000,13.485,13880,2348,,,,
12/11/2023 12:30,996.4,478.4,31.879,1248.8,39,0,10.5,14040,13.524,13920,2336,,,,
12/11/2023 12:45,988,492.4,31.809,1234.4,39,0,10.5,13960,13.571,13800,2312,,,,
12/11/2023 13:00,1014.8,476.4,31.856,1224,39.5,0,10.5,13840,13.54,13720,2296,,,,
12/11/2023 13:15,960.8,499.6,31.879,1220,39.5,0,10.5,13840,13.563,13680,2344,,,,
12/11/2023 13:30,992.8,541.2,31.926,1106.4,39.5,0,10.5,13760,13.555,13640,2328,,,,
12/11/2023 13:45,1033.6,591.6,31.911,1128.8,39.5,0,10.5,13800,13.571,13640,2328,,,,
12/11/2023 14:00,1009.2,744,32.318,1084.4,39.5,0,10.5,13880,13.61,13720,2304,,,,
12/11/2023 14:15,1003.6,730,31.668,1068.4,39.5,0,10.5,13800,13.587,13680,2328,,,,
12/11/2023 14:30,994,741.6,31.825,1226,39.5,0,10.5,13840,13.563,13680,2316,,,,
12/11/2023 14:45,964,712.4,31.715,1207.6,39.5,0,10.5,13760,13.516,13720,2348,,,,
12/11/2023 15:00,1010,668.4,31.731,1169.2,39.5,0,10.5,13760,13.493,13640,2368,,,,
12/11/2023 15:15,982.8,672.8,31.323,1182,39,0,10.5,13800,13.438,13640,2416,,,,
12/11/2023 15:30,970.8,655.6,31.942,1150.4,39.5,0,10.5,13800,13.406,13640,2416,,,,
12/11/2023 15:45,939.2,636.4,31.605,1168.8,39.5,0,10.5,13800,13.391,13680,2428,,,,
12/11/2023 16:00,938,638.8,37.847,1186,45,0,10.5,14080,13.336,13920,2492,,,,
12/11/2023 16:15,994,670.8,38.152,1319.2,45,0,10.5,15080,13.242,14920,2648,,,,
12/11/2023 16:30,1007.2,677.2,37.98,1426,44.5,0,10.5,15080,13.171,14920,2624,,,,
12/11/2023 16:45,941.6,574.4,37.745,1430,44,0,10.5,15120,13.109,14920,2644,,,,
12/11/2023 17:00,929.2,419.6,37.674,1530.8,44,0,10.5,15240,13.046,15120,2748,,,,
12/11/2023 17:15,920.4,350.8,37.666,1590.4,44,0,10.5,15440,12.968,15280,2776,,,,
12/11/2023 17:30,937.2,401.6,37.862,1650,43.5,0,10.5,15760,12.937,15600,2820,,,,
12/11/2023 17:45,894,414,37.862,1687.6,43,0,10.5,15920,12.89,15760,2780,,,,
12/11/2023 18:00,874,430.4,37.995,1844.8,43,0,10.5,16080,12.866,15920,2800,,,,
12/11/2023 18:15,859.6,428.4,37.956,1808,43,0,10.5,16120,12.827,16000,2784,,,,
12/11/2023 18:30,856.8,404.4,37.525,1839.2,42.5,0,10.5,16160,12.827,16000,2764,,,,
12/11/2023 18:45,924.4,402,37.925,1806.8,43,0,10.5,16120,12.772,16000,2724,,,,
12/11/2023 19:00,921.2,489.2,37.729,1792.8,43,0,10.5,16120,12.788,16000,2692,,,,
12/11/2023 19:15,953.2,523.2,37.901,1836,43,0,10.5,16120,12.772,15920,2656,,,,
12/11/2023 19:30,953.6,510.8,35.975,1755.6,42,0,10.5,15960,12.741,15840,2564,,,,
12/11/2023 19:45,904.8,464.4,36.069,1653.2,41.5,0,10.5,15560,12.702,15400,2532,,,,
12/11/2023 20:00,866,360.4,35.92,1687.2,42,0,10.5,15400,12.694,15240,2524,,,,
12/11/2023 20:15,848.8,450.4,35.936,1602,42,0,10.5,15480,12.686,15320,2508,,,,
12/11/2023 20:30,874.8,490.8,35.834,1588.4,42,0,10.5,15480,12.678,15320,2488,,,,
12/11/2023 20:45,876.8,467.6,35.881,1615.6,42,0,10.5,15360,12.67,15200,2464,,,,
12/11/2023 21:00,864,520,35.677,1600.8,42,0,10.5,15400,12.67,15240,2468,,,,
12/11/2023 21:15,822,547.6,32.678,1548.8,39,0,10.5,14880,12.662,14680,2412,,,,
12/11/2023 21:30,825.2,541.6,32.443,1487.6,39,0,10.5,14720,12.631,14600,2404,,,,
12/11/2023 21:45,835.2,520,33.093,1543.6,39.5,0,10.5,14680,12.655,14480,2348,,,,
12/11/2023 22:00,844,536.8,19.068,1445.2,27,0,10.5,14440,12.647,14320,2308,,,,
12/11/2023 22:15,742,458.4,21.832,1153.6,30,0,10.5,12320,12.616,12160,1948,,,,
12/11/2023 22:30,740.8,324,21.942,1107.6,30,0,10.5,12000,12.639,11880,1988,,,,
12/11/2023 22:45,711.2,132,22.052,1044.8,30,0,10.5,11640,12.639,11480,1972,,,,
12/11/2023 23:00,695.2,119.6,17.11,997.6,25.5,0,10.5,11280,12.639,11160,1932,,,,
12/11/2023 23:15,646.4,220.8,17.056,845.6,25.5,0,10.5,10280,12.639,10160,1752,,,,
12/11/2023 23:30,629.2,286,17.204,811.2,25.5,0,10.5,10200,12.631,10080,1696,,,,
12/11/2023 23:45,609.6,144.8,17.048,796.8,25.5,0,10.5,9800.001,12.631,9720,1696,,,,
12/12/2023 0:00,560,136.8,14.933,726.4,24,0,10.5,9320.001,12.631,9200,1656,,,,
12/12/2023 0:15,536,150,15.098,684.8,24,0,10.5,9040.001,12.623,8960,1608,,,,
12/12/2023 0:30,533.2,164,14.941,656.8,24,0,10.5,8880.001,12.623,8800,1604,,,,
12/12/2023 0:45,491.2,180.8,14.988,650.4,24,0,10.25,8760.001,12.623,8680,1620,,,,
12/12/2023 1:00,473.2,170.4,14.957,596,24.5,0,10,8560.001,12.592,8520,1624,,,,
12/12/2023 1:15,476,158.8,15.02,587.6,24,0,10.25,8360.001,12.616,8280,1620,,,,
12/12/2023 1:30,469.6,164.8,14.933,570.8,24,0,10.5,8200.001,12.616,8120,1616,,,,
12/12/2023 1:45,467.2,162,14.988,534,24.5,0,10.25,8080.001,12.616,8000,1620,,,,
12/12/2023 2:00,438.8,148.8,15.153,552.4,24.5,0,10,7920.001,12.616,7840,1628,,,,
12/12/2023 2:15,434,149.6,15.161,444.8,24.5,0,10.25,7800.001,12.608,7720,1628,,,,
12/12/2023 2:30,422.8,200.4,14.988,448,24.5,0,10.5,7760.001,12.608,7640,1620,,,,
12/12/2023 2:45,419.2,269.6,14.965,480.4,24.5,0,10.5,7720.001,12.608,7640,1600,,,,
12/12/2023 3:00,418.8,164.8,15.035,409.2,24.5,0,10.5,7480.001,12.608,7400,1596,,,,
12/12/2023 3:15,394,137.2,15.082,448.8,24.5,0,10.5,7360.001,12.608,7280,1616,,,,
12/12/2023 3:30,385.6,144,15.223,422,24.5,0,10.5,7280.001,12.608,7200,1628,,,,
12/12/2023 3:45,375.2,140.4,15.129,410,24.5,0,10.5,7280.001,12.608,7200,1632,,,,
12/12/2023 4:00,361.6,165.2,15.106,435.6,24.5,0,10.5,7280.001,12.608,7160,1664,,,,
12/12/2023 4:15,355.2,135.2,14.933,452.8,24.5,0,10.5,7320.001,12.608,7280,1664,,,,
12/12/2023 4:30,399.2,302.4,15.051,505.2,24.5,0,10.5,7640.001,12.608,7560,1700,,,,
12/12/2023 4:45,371.2,370,14.965,532.4,24.5,0,10.5,7920.001,12.608,7800,1740,,,,
12/12/2023 5:00,373.6,458.4,16.993,565.2,26,0,10.5,8240.001,12.608,8160,1812,,,,
12/12/2023 5:15,412.8,498,16.829,645.6,26,0,10.5,9000.001,12.639,8920,1960,,,,
12/12/2023 5:30,489.6,506.8,16.883,707.2,25.5,0,10.5,9480.001,12.639,9400,1948,,,,
12/12/2023 5:45,516.4,494,16.789,867.6,25,0,10.25,9960.001,12.616,9840,2032,,,,
12/12/2023 6:00,580.4,553.2,25.951,1110.4,33.5,0,10,11560,12.616,11400,2440,,,,
12/12/2023 6:15,566.4,622.4,25.685,1377.2,32.5,0,10,13200,12.608,13080,2712,,,,
12/12/2023 6:30,636.8,613.2,25.85,1467.6,32.5,0,10,13600,12.639,13440,2552,,,,
12/12/2023 6:45,678.8,560.4,25.928,1575.6,32.5,0,10.25,13800,12.616,13600,2464,,,,
12/12/2023 7:00,738.8,460.4,33.829,1525.6,40,0,10.5,13840,12.655,13760,2432,,,,
12/12/2023 7:15,854.8,499.6,33.868,1674.8,40,0,10.5,15080,12.662,14880,2640,,,,
12/12/2023 7:30,817.2,407.6,33.657,1576.8,40,0,10.5,14880,12.678,14720,2632,,,,
12/12/2023 7:45,1028,340.8,33.884,1554.4,40,0,10.5,14840,12.717,14680,2548,,,,
12/12/2023 8:00,1076,348.4,33.806,1510.4,40,0,10.5,14920,12.733,14720,2532,,,,
12/12/2023 8:15,1090,362.8,33.743,1521.2,40.5,0,10.5,14880,12.772,14720,2552,,,,
12/12/2023 8:30,1084.8,410.8,33.884,1442,40.5,0,10.5,14880,12.788,14720,2544,,,,
12/12/2023 8:45,1088,421.2,33.853,1485.6,40,0,10.5,14840,12.803,14680,2520,,,,
12/12/2023 9:00,996.8,417.6,33.923,1412.4,40.5,0,10.5,14800,12.827,14640,2532,,,,
12/12/2023 9:15,992,554.4,33.876,1380.4,40.5,0,10.5,14880,12.811,14720,2508,,,,
12/12/2023 9:30,975.6,480.8,34.096,1364.4,41,0,10.5,14760,12.843,14600,2476,,,,
12/12/2023 9:45,959.6,448,33.908,1380.4,40.5,0,10.5,14600,12.858,14440,2520,,,,
12/12/2023 10:00,966.4,440.4,34.017,1266.8,41,0,10.5,14480,12.874,14360,2480,,,,
12/12/2023 10:15,1012.8,449.6,33.9,1286.4,41,0,10.5,14480,12.96,14320,2508,,,,
12/12/2023 10:30,1020.4,438,34.103,1248.8,41,0,10.5,14440,13.07,14320,2488,,,,
12/12/2023 10:45,1031.6,406,33.681,1280,41,0,10.5,14400,13.132,14200,2476,,,,
12/12/2023 11:00,1000.8,506,33.798,1253.2,41,0,10.5,14400,13.195,14280,2492,,,,
12/12/2023 11:15,988.8,450.8,33.829,1264.4,41,0,10.5,14360,13.234,14240,2472,,,,
12/12/2023 11:30,932.8,403.2,34.777,1287.6,42,0,10.5,14400,13.258,14200,2484,,,,
12/12/2023 11:45,927.6,389.2,34.753,1282.4,42,0,10.5,14520,13.312,14360,2520,,,,
12/12/2023 12:00,909.6,391.2,31.668,1261.2,39,0,10.5,14120,13.359,14040,2500,,,,
12/12/2023 12:15,922.8,425.2,31.95,1231.2,39,0,10.5,13880,13.383,13760,2388,,,,
12/12/2023 12:30,912.8,382,31.809,1248.8,39.5,0,10.5,13800,13.406,13680,2368,,,,
12/12/2023 12:45,933.6,386,34.002,1217.6,41,0,10.5,14080,13.422,13960,2404,,,,
12/12/2023 13:00,932.8,385.2,33.908,1221.2,41.5,0,10.5,14000,13.414,13840,2412,,,,
12/12/2023 13:15,893.6,489.6,33.978,1158.8,41.5,0,10.25,14000,13.375,13880,2428,,,,
12/12/2023 13:30,971.2,390.4,33.947,1110.4,41,0,10,13840,13.383,13720,2396,,,,
12/12/2023 13:45,1032.8,375.2,33.892,1183.6,41.5,0,10.25,13800,13.375,13680,2396,,,,
12/12/2023 14:00,1040.8,430.8,33.853,1157.6,41.5,0,10.5,13800,13.328,13720,2416,,,,
12/12/2023 14:15,1025.2,582.8,33.837,1122.4,41.5,0,10.5,13880,13.375,13720,2432,,,,
12/12/2023 14:30,986,608,33.884,1127.2,41.5,0,10.5,13880,13.352,13760,2424,,,,
12/12/2023 14:45,991.6,576.8,34.041,1141.6,41.5,0,10.5,13880,13.352,13800,2464,,,,
12/12/2023 15:00,981.6,467.6,34.009,1130.4,41.5,0,10.5,13800,13.359,13680,2504,,,,
12/12/2023 15:15,966,432.4,34.033,1124,41,0,10.5,13760,13.406,13680,2520,,,,
12/12/2023 15:30,937.6,432.8,33.798,1158,41.5,0,10.5,13840,13.305,13680,2548,,,,
12/12/2023 15:45,963.2,472.8,33.868,1165.6,41.5,0,10.5,13960,13.273,13880,2552,,,,
12/12/2023 16:00,983.6,553.6,37.58,1272,45,0,10.5,14480,13.234,14360,2608,,,,
12/12/2023 16:15,979.6,556.8,37.737,1304.8,44.5,0,10.5,14880,13.218,14720,2656,,,,
12/12/2023 16:30,942,520.4,37.854,1353.2,44.5,0,10.5,14920,13.125,14720,2704,,,,
12/12/2023 16:45,954,537.2,37.659,1487.2,44,0,10.5,15160,13.054,15040,2696,,,,
12/12/2023 17:00,963.2,508.4,38.011,1535.2,44,0,10.5,15480,12.991,15280,2772,,,,
12/12/2023 17:15,985.6,424,37.901,1606.8,44,0,10.5,15640,12.944,15520,2812,,,,
12/12/2023 17:30,1014.4,531.2,37.792,1664,43.5,0,10.5,15960,12.913,15760,2808,,,,
12/12/2023 17:45,1011.2,486,37.933,1730.4,43,0,10.5,16000,12.89,15840,2828,,,,
12/12/2023 18:00,981.2,458.8,37.745,1850.4,42.5,0,10.5,16080,12.843,15960,2816,,,,
12/12/2023 18:15,956,465.2,37.917,1820,43,0,10.5,16200,12.811,16040,2776,,,,
12/12/2023 18:30,918.4,367.2,37.447,1873.6,43,0,10.5,16080,12.819,15920,2764,,,,
12/12/2023 18:45,906.8,283.2,37.651,1847.2,43,0,10.5,16000,12.78,15840,2696,,,,
12/12/2023 19:00,884,276.4,35.944,1844.8,41,0,10.5,15880,12.741,15720,2688,,,,
12/12/2023 19:15,862.8,276,35.771,1816.4,41.5,0,10.5,15560,12.764,15400,2652,,,,
12/12/2023 19:30,879.6,267.2,35.889,1704.4,41.5,0,10.5,15520,12.725,15320,2612,,,,
12/12/2023 19:45,843.2,234.8,35.889,1773.2,42,0,10.5,15400,12.717,15240,2588,,,,
12/12/2023 20:00,841.6,242,35.944,1718,41.5,0,10.5,15360,12.709,15200,2564,,,,
12/12/2023 20:15,844.4,264.8,35.975,1641.6,42,0,10.5,15320,12.702,15120,2560,,,,
12/12/2023 20:30,843.6,357.6,35.881,1611.2,41.5,0,10.5,15320,12.702,15200,2548,,,,
12/12/2023 20:45,854.4,310,35.967,1638.8,42,0,10.5,15240,12.725,15080,2540,,,,
12/12/2023 21:00,840.8,195.2,35.998,1596.4,42,0,10.5,15120,12.694,14960,2516,,,,
12/12/2023 21:15,824,185.2,34.135,1606,40.5,0,10.5,15080,12.717,14880,2500,,,,
12/12/2023 21:30,824.8,209.2,32.944,1508,39,0,10.5,14480,12.686,14360,2400,,,,
12/12/2023 21:45,860.8,208,32.952,1531.6,39.5,0,10.5,14440,12.678,14280,2360,,,,
12/12/2023 22:00,817.2,130.4,22.107,1265.6,30,0,10.5,13080,12.678,12960,2180,,,,
12/12/2023 22:15,716.4,141.2,22.067,1230.8,29.5,0,10.5,12120,12.647,12000,1968,,,,
12/12/2023 22:30,666,173.2,21.981,1205.6,30,0,10.5,12000,12.67,11880,1992,,,,
12/12/2023 22:45,689.6,150.8,22.138,1160.8,30,0,10.25,11840,12.67,11720,1992,,,,
12/12/2023 23:00,717.2,154,21.981,1072.4,0,0,10,11720,12.662,11560,1960,,,,
12/12/2023 23:15,749.6,147.6,21.966,1015.2,0,0,10.25,11480,12.662,11360,1928,,,,
12/12/2023 23:30,710.4,157.2,17.024,929.6,25.5,0,10.5,10960,12.655,10880,1884,,,,
